"Date"	"Lineage"	"Frequency"	"% Frequency"
2022-01-24	"BA.1.1"	2419	"49%"
2022-01-24	"BA.1.1.10"	132	"3%"
2022-01-24	"BA.1.1.16"	344	"7%"
2022-01-24	"BA.1.1.18"	37	"1%"
2022-01-24	"BA.1.1.6"	65	"1%"
2022-01-24	"BA.1.14"	33	"1%"
2022-01-24	"BA.1.15"	445	"9%"
2022-01-24	"BA.1.17"	34	"1%"
2022-01-24	"BA.1.17.2"	421	"9%"
2022-01-24	"BA.1.20"	93	"2%"
2022-01-24	"BA.1.3"	56	"1%"
2022-01-24	"other lineages"	138	"3%"
2022-01-31	"BA.1"	752	"16%"
2022-01-31	"BA.1.1"	2478	"51%"
2022-01-31	"BA.1.1.10"	157	"3%"
2022-01-31	"BA.1.1.16"	309	"6%"
2022-01-31	"BA.1.1.18"	49	"1%"
2022-01-31	"BA.1.1.6"	75	"2%"
2022-01-31	"BA.1.14"	42	"1%"
2022-01-31	"BA.1.15"	351	"7%"
2022-01-31	"BA.1.17"	28	"1%"
2022-01-31	"BA.1.17.2"	368	"8%"
2022-01-31	"BA.1.20"	74	"2%"
2022-01-31	"BA.1.3"	35	"1%"
2022-01-31	"other lineages"	119	"2%"
2022-02-07	"BA.1"	478	"13%"
2022-02-07	"BA.1.1"	2103	"56%"
2022-02-07	"BA.1.1.10"	139	"4%"
2022-02-07	"BA.1.1.16"	260	"7%"
2022-02-07	"BA.1.1.18"	30	"1%"
2022-02-07	"BA.1.1.6"	58	"2%"
2022-02-07	"BA.1.14"	29	"1%"
2022-02-07	"BA.1.15"	239	"6%"
2022-02-07	"BA.1.17"	23	"1%"
2022-02-07	"BA.1.17.2"	250	"7%"
2022-02-07	"BA.1.20"	55	"1%"
2022-02-07	"BA.1.3"	26	"1%"
2022-02-07	"other lineages"	84	"2%"
2022-02-14	"BA.1"	308	"9%"
2022-02-14	"BA.1.1"	2059	"62%"
2022-02-14	"BA.1.1.10"	107	"3%"
2022-02-14	"BA.1.1.16"	226	"7%"
2022-02-14	"BA.1.1.18"	49	"1%"
2022-02-14	"BA.1.1.6"	67	"2%"
2022-02-14	"BA.1.14"	26	"1%"
2022-02-14	"BA.1.15"	193	"6%"
2022-02-14	"BA.1.17"	27	"1%"
2022-02-14	"BA.1.17.2"	151	"5%"
2022-02-14	"BA.1.20"	34	"1%"
2022-02-14	"BA.1.3"	12	"0%"
2022-02-14	"other lineages"	88	"3%"
2022-02-21	"BA.1"	294	"9%"
2022-02-21	"BA.1.1"	1976	"61%"
2022-02-21	"BA.1.1.10"	91	"3%"
2022-02-21	"BA.1.1.16"	304	"9%"
2022-02-21	"BA.1.1.18"	49	"2%"
2022-02-21	"BA.1.1.6"	42	"1%"
2022-02-21	"BA.1.14"	29	"1%"
2022-02-21	"BA.1.15"	170	"5%"
2022-02-21	"BA.1.17"	17	"1%"
2022-02-21	"BA.1.17.2"	143	"4%"
2022-02-21	"BA.1.20"	30	"1%"
2022-02-21	"BA.1.3"	9	"0%"
2022-02-21	"other lineages"	96	"3%"
2022-02-28	"BA.1"	171	"7%"
2022-02-28	"BA.1.1"	1570	"66%"
2022-02-28	"BA.1.1.10"	68	"3%"
2022-02-28	"BA.1.1.16"	215	"9%"
2022-02-28	"BA.1.1.18"	30	"1%"
2022-02-28	"BA.1.1.6"	32	"1%"
2022-02-28	"BA.1.14"	25	"1%"
2022-02-28	"BA.1.15"	117	"5%"
2022-02-28	"BA.1.17"	9	"0%"
2022-02-28	"BA.1.17.2"	72	"3%"
2022-02-28	"BA.1.20"	17	"1%"
2022-02-28	"BA.1.3"	8	"0%"
2022-02-28	"other lineages"	46	"2%"
2022-03-07	"BA.1"	121	"6%"
2022-03-07	"BA.1.1"	1434	"70%"
2022-03-07	"BA.1.1.10"	60	"3%"
2022-03-07	"BA.1.1.16"	187	"9%"
2022-03-07	"BA.1.1.18"	14	"1%"
2022-03-07	"BA.1.1.6"	22	"1%"
2022-03-07	"BA.1.14"	24	"1%"
2022-03-07	"BA.1.15"	84	"4%"
2022-03-07	"BA.1.17"	4	"0%"
2022-03-07	"BA.1.17.2"	48	"2%"
2022-03-07	"BA.1.20"	9	"0%"
2022-03-07	"BA.1.3"	5	"0%"
2022-03-07	"other lineages"	32	"2%"
2022-03-14	"BA.1"	69	"3%"
2022-03-14	"BA.1.1"	1539	"77%"
2022-03-14	"BA.1.1.10"	42	"2%"
2022-03-14	"BA.1.1.16"	112	"6%"
2022-03-14	"BA.1.1.18"	12	"1%"
2022-03-14	"BA.1.1.6"	2	"0%"
2022-03-14	"BA.1.14"	8	"0%"
2022-03-14	"BA.1.15"	113	"6%"
2022-03-14	"BA.1.17"	8	"0%"
2022-03-14	"BA.1.17.2"	34	"2%"
2022-03-14	"BA.1.20"	5	"0%"
2022-03-14	"BA.1.3"	0	"0%"
2022-03-14	"other lineages"	59	"3%"
2022-03-21	"BA.1"	55	"3%"
2022-03-21	"BA.1.1"	1368	"79%"
2022-03-21	"BA.1.1.10"	65	"4%"
2022-03-21	"BA.1.1.16"	73	"4%"
2022-03-21	"BA.1.1.18"	7	"0%"
2022-03-21	"BA.1.1.6"	7	"0%"
2022-03-21	"BA.1.14"	7	"0%"
2022-03-21	"BA.1.15"	70	"4%"
2022-03-21	"BA.1.17"	2	"0%"
2022-03-21	"BA.1.17.2"	33	"2%"
2022-03-21	"BA.1.20"	8	"0%"
2022-03-21	"BA.1.3"	0	"0%"
2022-03-21	"other lineages"	27	"2%"
2022-03-28	"BA.1"	35	"3%"
2022-03-28	"BA.1.1"	887	"77%"
2022-03-28	"BA.1.1.10"	24	"2%"
2022-03-28	"BA.1.1.16"	91	"8%"
2022-03-28	"BA.1.1.18"	2	"0%"
2022-03-28	"BA.1.1.6"	1	"0%"
2022-03-28	"BA.1.14"	9	"1%"
2022-03-28	"BA.1.15"	55	"5%"
2022-03-28	"BA.1.17"	0	"0%"
2022-03-28	"BA.1.17.2"	17	"1%"
2022-03-28	"BA.1.20"	3	"0%"
2022-03-28	"BA.1.3"	1	"0%"
2022-03-28	"other lineages"	22	"2%"
2022-04-04	"BA.1"	12	"2%"
2022-04-04	"BA.1.1"	602	"82%"
2022-04-04	"BA.1.1.10"	27	"4%"
2022-04-04	"BA.1.1.16"	38	"5%"
2022-04-04	"BA.1.1.18"	3	"0%"
2022-04-04	"BA.1.1.6"	2	"0%"
2022-04-04	"BA.1.14"	4	"1%"
2022-04-04	"BA.1.15"	18	"2%"
2022-04-04	"BA.1.17"	1	"0%"
2022-04-04	"BA.1.17.2"	10	"1%"
2022-04-04	"BA.1.20"	4	"1%"
2022-04-04	"BA.1.3"	0	"0%"
2022-04-04	"other lineages"	17	"2%"
2022-04-11	"BA.1"	9	"2%"
2022-04-11	"BA.1.1"	308	"83%"
2022-04-11	"BA.1.1.10"	6	"2%"
2022-04-11	"BA.1.1.16"	19	"5%"
2022-04-11	"BA.1.1.18"	2	"1%"
2022-04-11	"BA.1.1.6"	1	"0%"
2022-04-11	"BA.1.14"	0	"0%"
2022-04-11	"BA.1.15"	11	"3%"
2022-04-11	"BA.1.17"	1	"0%"
2022-04-11	"BA.1.17.2"	5	"1%"
2022-04-11	"BA.1.20"	0	"0%"
2022-04-11	"BA.1.3"	0	"0%"
2022-04-11	"other lineages"	10	"3%"
2022-04-18	"BA.1"	4	"2%"
2022-04-18	"BA.1.1"	213	"85%"
2022-04-18	"BA.1.1.10"	2	"1%"
2022-04-18	"BA.1.1.16"	15	"6%"
2022-04-18	"BA.1.1.18"	1	"0%"
2022-04-18	"BA.1.1.6"	0	"0%"
2022-04-18	"BA.1.14"	1	"0%"
2022-04-18	"BA.1.15"	5	"2%"
2022-04-18	"BA.1.17"	2	"1%"
2022-04-18	"BA.1.17.2"	4	"2%"
2022-04-18	"BA.1.20"	0	"0%"
2022-04-18	"BA.1.3"	0	"0%"
2022-04-18	"other lineages"	5	"2%"
2022-04-25	"BA.1"	6	"4%"
2022-04-25	"BA.1.1"	126	"83%"
2022-04-25	"BA.1.1.10"	1	"1%"
2022-04-25	"BA.1.1.16"	10	"7%"
2022-04-25	"BA.1.1.18"	1	"1%"
2022-04-25	"BA.1.1.6"	0	"0%"
2022-04-25	"BA.1.14"	1	"1%"
2022-04-25	"BA.1.15"	2	"1%"
2022-04-25	"BA.1.17"	1	"1%"
2022-04-25	"BA.1.17.2"	2	"1%"
2022-04-25	"BA.1.20"	0	"0%"
2022-04-25	"BA.1.3"	1	"1%"
2022-04-25	"other lineages"	1	"1%"
2022-05-02	"BA.1"	4	"4%"
2022-05-02	"BA.1.1"	91	"81%"
2022-05-02	"BA.1.1.10"	2	"2%"
2022-05-02	"BA.1.1.16"	4	"4%"
2022-05-02	"BA.1.1.18"	0	"0%"
2022-05-02	"BA.1.1.6"	0	"0%"
2022-05-02	"BA.1.14"	0	"0%"
2022-05-02	"BA.1.15"	6	"5%"
2022-05-02	"BA.1.17"	0	"0%"
2022-05-02	"BA.1.17.2"	3	"3%"
2022-05-02	"BA.1.20"	1	"1%"
2022-05-02	"BA.1.3"	0	"0%"
2022-05-02	"other lineages"	1	"1%"
2022-05-09	"BA.1"	3	"5%"
2022-05-09	"BA.1.1"	51	"78%"
2022-05-09	"BA.1.1.10"	2	"3%"
2022-05-09	"BA.1.1.16"	2	"3%"
2022-05-09	"BA.1.1.18"	0	"0%"
2022-05-09	"BA.1.1.6"	0	"0%"
2022-05-09	"BA.1.14"	0	"0%"
2022-05-09	"BA.1.15"	4	"6%"
2022-05-09	"BA.1.17"	0	"0%"
2022-05-09	"BA.1.17.2"	3	"5%"
2022-05-09	"BA.1.20"	0	"0%"
2022-05-09	"BA.1.3"	0	"0%"
2022-05-09	"other lineages"	0	"0%"
2022-05-16	"BA.1"	0	"0%"
2022-05-16	"BA.1.1"	26	"90%"
2022-05-16	"BA.1.1.10"	0	"0%"
2022-05-16	"BA.1.1.16"	0	"0%"
2022-05-16	"BA.1.1.18"	0	"0%"
2022-05-16	"BA.1.1.6"	0	"0%"
2022-05-16	"BA.1.14"	0	"0%"
2022-05-16	"BA.1.15"	2	"7%"
2022-05-16	"BA.1.17"	0	"0%"
2022-05-16	"BA.1.17.2"	1	"3%"
2022-05-16	"BA.1.20"	0	"0%"
2022-05-16	"BA.1.3"	0	"0%"
2022-05-16	"other lineages"	0	"0%"
2022-05-23	"BA.1"	4	"16%"
2022-05-23	"BA.1.1"	19	"76%"
2022-05-23	"BA.1.1.10"	0	"0%"
2022-05-23	"BA.1.1.16"	1	"4%"
2022-05-23	"BA.1.1.18"	0	"0%"
2022-05-23	"BA.1.1.6"	0	"0%"
2022-05-23	"BA.1.14"	0	"0%"
2022-05-23	"BA.1.15"	0	"0%"
2022-05-23	"BA.1.17"	0	"0%"
2022-05-23	"BA.1.17.2"	1	"4%"
2022-05-23	"BA.1.20"	0	"0%"
2022-05-23	"BA.1.3"	0	"0%"
2022-05-23	"other lineages"	0	"0%"
2022-05-30	"BA.1"	0	"0%"
2022-05-30	"BA.1.1"	3	"75%"
2022-05-30	"BA.1.1.10"	0	"0%"
2022-05-30	"BA.1.1.16"	0	"0%"
2022-05-30	"BA.1.1.18"	0	"0%"
2022-05-30	"BA.1.1.6"	0	"0%"
2022-05-30	"BA.1.14"	0	"0%"
2022-05-30	"BA.1.15"	0	"0%"
2022-05-30	"BA.1.17"	0	"0%"
2022-05-30	"BA.1.17.2"	0	"0%"
2022-05-30	"BA.1.20"	0	"0%"
2022-05-30	"BA.1.3"	0	"0%"
2022-05-30	"other lineages"	1	"25%"
2022-06-06	"BA.1"	0	"0%"
2022-06-06	"BA.1.1"	6	"75%"
2022-06-06	"BA.1.1.10"	0	"0%"
2022-06-06	"BA.1.1.16"	0	"0%"
2022-06-06	"BA.1.1.18"	1	"12%"
2022-06-06	"BA.1.1.6"	0	"0%"
2022-06-06	"BA.1.14"	0	"0%"
2022-06-06	"BA.1.15"	0	"0%"
2022-06-06	"BA.1.17"	0	"0%"
2022-06-06	"BA.1.17.2"	1	"12%"
2022-06-06	"BA.1.20"	0	"0%"
2022-06-06	"BA.1.3"	0	"0%"
2022-06-06	"other lineages"	0	"0%"
2022-06-13	"BA.1"	0	"0%"
2022-06-13	"BA.1.1"	1	"25%"
2022-06-13	"BA.1.1.10"	1	"25%"
2022-06-13	"BA.1.1.16"	0	"0%"
2022-06-13	"BA.1.1.18"	0	"0%"
2022-06-13	"BA.1.1.6"	0	"0%"
2022-06-13	"BA.1.14"	0	"0%"
2022-06-13	"BA.1.15"	0	"0%"
2022-06-13	"BA.1.17"	0	"0%"
2022-06-13	"BA.1.17.2"	1	"25%"
2022-06-13	"BA.1.20"	0	"0%"
2022-06-13	"BA.1.3"	0	"0%"
2022-06-13	"other lineages"	1	"25%"
2022-06-20	"BA.1"	0	"0%"
2022-06-20	"BA.1.1"	3	"50%"
2022-06-20	"BA.1.1.10"	1	"17%"
2022-06-20	"BA.1.1.16"	0	"0%"
2022-06-20	"BA.1.1.18"	0	"0%"
2022-06-20	"BA.1.1.6"	0	"0%"
2022-06-20	"BA.1.14"	0	"0%"
2022-06-20	"BA.1.15"	0	"0%"
2022-06-20	"BA.1.17"	0	"0%"
2022-06-20	"BA.1.17.2"	1	"17%"
2022-06-20	"BA.1.20"	1	"17%"
2022-06-20	"BA.1.3"	0	"0%"
2022-06-20	"other lineages"	0	"0%"
2022-06-27	"BA.1"	1	"12%"
2022-06-27	"BA.1.1"	7	"88%"
2022-06-27	"BA.1.1.10"	0	"0%"
2022-06-27	"BA.1.1.16"	0	"0%"
2022-06-27	"BA.1.1.18"	0	"0%"
2022-06-27	"BA.1.1.6"	0	"0%"
2022-06-27	"BA.1.14"	0	"0%"
2022-06-27	"BA.1.15"	0	"0%"
2022-06-27	"BA.1.17"	0	"0%"
2022-06-27	"BA.1.17.2"	0	"0%"
2022-06-27	"BA.1.20"	0	"0%"
2022-06-27	"BA.1.3"	0	"0%"
2022-06-27	"other lineages"	0	"0%"
2022-07-04	"BA.1"	0	"0%"
2022-07-04	"BA.1.1"	1	"33%"
2022-07-04	"BA.1.1.10"	1	"33%"
2022-07-04	"BA.1.1.16"	0	"0%"
2022-07-04	"BA.1.1.18"	0	"0%"
2022-07-04	"BA.1.1.6"	0	"0%"
2022-07-04	"BA.1.14"	0	"0%"
2022-07-04	"BA.1.15"	1	"33%"
2022-07-04	"BA.1.17"	0	"0%"
2022-07-04	"BA.1.17.2"	0	"0%"
2022-07-04	"BA.1.20"	0	"0%"
2022-07-04	"BA.1.3"	0	"0%"
2022-07-04	"other lineages"	0	"0%"
2022-07-11	"BA.1"	0	"0%"
2022-07-11	"BA.1.1"	0	"0%"
2022-07-11	"BA.1.1.10"	0	"0%"
2022-07-11	"BA.1.1.16"	0	"0%"
2022-07-11	"BA.1.1.18"	0	"0%"
2022-07-11	"BA.1.1.6"	1	"50%"
2022-07-11	"BA.1.14"	0	"0%"
2022-07-11	"BA.1.15"	1	"50%"
2022-07-11	"BA.1.17"	0	"0%"
2022-07-11	"BA.1.17.2"	0	"0%"
2022-07-11	"BA.1.20"	0	"0%"
2022-07-11	"BA.1.3"	0	"0%"
2022-07-11	"other lineages"	0	"0%"
2022-07-18	"BA.1"	1	"33%"
2022-07-18	"BA.1.1"	1	"33%"
2022-07-18	"BA.1.1.10"	1	"33%"
2022-07-18	"BA.1.1.16"	0	"0%"
2022-07-18	"BA.1.1.18"	0	"0%"
2022-07-18	"BA.1.1.6"	0	"0%"
2022-07-18	"BA.1.14"	0	"0%"
2022-07-18	"BA.1.15"	0	"0%"
2022-07-18	"BA.1.17"	0	"0%"
2022-07-18	"BA.1.17.2"	0	"0%"
2022-07-18	"BA.1.20"	0	"0%"
2022-07-18	"BA.1.3"	0	"0%"
2022-07-18	"other lineages"	0	"0%"
2022-08-01	"BA.1"	0	"0%"
2022-08-01	"BA.1.1"	1	"100%"
2022-08-01	"BA.1.1.10"	0	"0%"
2022-08-01	"BA.1.1.16"	0	"0%"
2022-08-01	"BA.1.1.18"	0	"0%"
2022-08-01	"BA.1.1.6"	0	"0%"
2022-08-01	"BA.1.14"	0	"0%"
2022-08-01	"BA.1.15"	0	"0%"
2022-08-01	"BA.1.17"	0	"0%"
2022-08-01	"BA.1.17.2"	0	"0%"
2022-08-01	"BA.1.20"	0	"0%"
2022-08-01	"BA.1.3"	0	"0%"
2022-08-01	"other lineages"	0	"0%"
2022-08-08	"BA.1"	2	"50%"
2022-08-08	"BA.1.1"	2	"50%"
2022-08-08	"BA.1.1.10"	0	"0%"
2022-08-08	"BA.1.1.16"	0	"0%"
2022-08-08	"BA.1.1.18"	0	"0%"
2022-08-08	"BA.1.1.6"	0	"0%"
2022-08-08	"BA.1.14"	0	"0%"
2022-08-08	"BA.1.15"	0	"0%"
2022-08-08	"BA.1.17"	0	"0%"
2022-08-08	"BA.1.17.2"	0	"0%"
2022-08-08	"BA.1.20"	0	"0%"
2022-08-08	"BA.1.3"	0	"0%"
2022-08-08	"other lineages"	0	"0%"
2022-08-15	"BA.1"	0	"0%"
2022-08-15	"BA.1.1"	0	"0%"
2022-08-15	"BA.1.1.10"	0	"0%"
2022-08-15	"BA.1.1.16"	0	"0%"
2022-08-15	"BA.1.1.18"	0	"0%"
2022-08-15	"BA.1.1.6"	0	"0%"
2022-08-15	"BA.1.14"	0	"0%"
2022-08-15	"BA.1.15"	0	"0%"
2022-08-15	"BA.1.17"	0	"0%"
2022-08-15	"BA.1.17.2"	0	"0%"
2022-08-15	"BA.1.20"	2	"100%"
2022-08-15	"BA.1.3"	0	"0%"
2022-08-15	"other lineages"	0	"0%"
2022-08-22	"BA.1"	0	"0%"
2022-08-22	"BA.1.1"	1	"50%"
2022-08-22	"BA.1.1.10"	0	"0%"
2022-08-22	"BA.1.1.16"	0	"0%"
2022-08-22	"BA.1.1.18"	0	"0%"
2022-08-22	"BA.1.1.6"	0	"0%"
2022-08-22	"BA.1.14"	0	"0%"
2022-08-22	"BA.1.15"	1	"50%"
2022-08-22	"BA.1.17"	0	"0%"
2022-08-22	"BA.1.17.2"	0	"0%"
2022-08-22	"BA.1.20"	0	"0%"
2022-08-22	"BA.1.3"	0	"0%"
2022-08-22	"other lineages"	0	"0%"
2022-08-29	"BA.1"	0	"0%"
2022-08-29	"BA.1.1"	1	"100%"
2022-08-29	"BA.1.1.10"	0	"0%"
2022-08-29	"BA.1.1.16"	0	"0%"
2022-08-29	"BA.1.1.18"	0	"0%"
2022-08-29	"BA.1.1.6"	0	"0%"
2022-08-29	"BA.1.14"	0	"0%"
2022-08-29	"BA.1.15"	0	"0%"
2022-08-29	"BA.1.17"	0	"0%"
2022-08-29	"BA.1.17.2"	0	"0%"
2022-08-29	"BA.1.20"	0	"0%"
2022-08-29	"BA.1.3"	0	"0%"
2022-08-29	"other lineages"	0	"0%"
2022-09-12	"BA.1"	0	"0%"
2022-09-12	"BA.1.1"	0	"0%"
2022-09-12	"BA.1.1.10"	0	"0%"
2022-09-12	"BA.1.1.16"	1	"50%"
2022-09-12	"BA.1.1.18"	0	"0%"
2022-09-12	"BA.1.1.6"	0	"0%"
2022-09-12	"BA.1.14"	1	"50%"
2022-09-12	"BA.1.15"	0	"0%"
2022-09-12	"BA.1.17"	0	"0%"
2022-09-12	"BA.1.17.2"	0	"0%"
2022-09-12	"BA.1.20"	0	"0%"
2022-09-12	"BA.1.3"	0	"0%"
2022-09-12	"other lineages"	0	"0%"
2022-09-19	"BA.1"	1	"50%"
2022-09-19	"BA.1.1"	0	"0%"
2022-09-19	"BA.1.1.10"	0	"0%"
2022-09-19	"BA.1.1.16"	0	"0%"
2022-09-19	"BA.1.1.18"	0	"0%"
2022-09-19	"BA.1.1.6"	0	"0%"
2022-09-19	"BA.1.14"	0	"0%"
2022-09-19	"BA.1.15"	1	"50%"
2022-09-19	"BA.1.17"	0	"0%"
2022-09-19	"BA.1.17.2"	0	"0%"
2022-09-19	"BA.1.20"	0	"0%"
2022-09-19	"BA.1.3"	0	"0%"
2022-09-19	"other lineages"	0	"0%"
2022-09-26	"BA.1"	0	"0%"
2022-09-26	"BA.1.1"	2	"100%"
2022-09-26	"BA.1.1.10"	0	"0%"
2022-09-26	"BA.1.1.16"	0	"0%"
2022-09-26	"BA.1.1.18"	0	"0%"
2022-09-26	"BA.1.1.6"	0	"0%"
2022-09-26	"BA.1.14"	0	"0%"
2022-09-26	"BA.1.15"	0	"0%"
2022-09-26	"BA.1.17"	0	"0%"
2022-09-26	"BA.1.17.2"	0	"0%"
2022-09-26	"BA.1.20"	0	"0%"
2022-09-26	"BA.1.3"	0	"0%"
2022-09-26	"other lineages"	0	"0%"
2022-10-03	"BA.1"	0	"0%"
2022-10-03	"BA.1.1"	0	"0%"
2022-10-03	"BA.1.1.10"	0	"0%"
2022-10-03	"BA.1.1.16"	0	"0%"
2022-10-03	"BA.1.1.18"	0	"0%"
2022-10-03	"BA.1.1.6"	0	"0%"
2022-10-03	"BA.1.14"	0	"0%"
2022-10-03	"BA.1.15"	0	"0%"
2022-10-03	"BA.1.17"	0	"0%"
2022-10-03	"BA.1.17.2"	0	"0%"
2022-10-03	"BA.1.20"	0	"0%"
2022-10-03	"BA.1.3"	0	"0%"
2022-10-03	"other lineages"	1	"100%"
2022-10-10	"BA.1"	0	"0%"
2022-10-10	"BA.1.1"	2	"100%"
2022-10-10	"BA.1.1.10"	0	"0%"
2022-10-10	"BA.1.1.16"	0	"0%"
2022-10-10	"BA.1.1.18"	0	"0%"
2022-10-10	"BA.1.1.6"	0	"0%"
2022-10-10	"BA.1.14"	0	"0%"
2022-10-10	"BA.1.15"	0	"0%"
